id,label,length,hashtags,mentions,urls,upper_ratio,word_count,avg_word_length,digit_count,punctuation_count,pvi,suspicious,confidence,explanation,risk_level
553184482241814530,unverified,112,1,0,0,0.0,19,4.947368421052632,0,1,0.0526315789473684,False,0.046116058784732586,,Low
692838349036326912,non-rumor,70,0,0,0,0.0428571428571428,13,4.461538461538462,0,4,0.0,False,0.10106497022171967,,Low
580320684305416192,unverified,116,1,0,0,0.0258620689655172,18,5.5,10,2,0.0555555555555555,True,0.22672571717150355,digit_count,Low
514057033419849728,true,94,0,0,0,0.0638297872340425,15,5.333333333333333,0,1,0.0,False,0.02464175076126443,,Low
693696168908423168,non-rumor,83,0,0,0,0.072289156626506,13,5.461538461538462,2,4,0.0,False,0.09892735014030982,,Low
550284252672450560,unverified,103,0,0,0,0.029126213592233,16,5.5,0,0,0.0,False,0.06797007441244472,,Low
407167258452971520,true,91,1,0,0,0.0659340659340659,15,5.133333333333334,0,0,0.0666666666666666,False,0.05175294650607994,,Low
509464457836511232,true,102,0,0,0,0.0,16,5.4375,1,5,0.0,False,0.10175217386054367,,Low
499612545909415938,unverified,139,2,0,0,0.0,21,5.666666666666667,1,4,0.0952380952380952,False,0.13565318862641226,,Low
692892472729415680,non-rumor,30,0,0,0,0.2,6,4.166666666666667,0,1,0.0,True,0.22660278558405567,upper_ratio,Low
527131140721623040,unverified,89,2,0,0,0.0674157303370786,12,6.5,0,2,0.1666666666666666,False,0.08640703113647258,,Low
726043971911213057,unverified,73,0,0,0,0.0410958904109589,12,5.166666666666667,3,2,0.0,False,0.06271534126060603,,Low
730939370765754368,unverified,81,1,0,0,0.074074074074074,14,4.857142857142857,4,1,0.0714285714285714,False,0.08689394532280224,,Low
693806234026188801,non-rumor,75,0,0,0,0.04,13,4.846153846153846,0,0,0.0,False,0.02517792617306346,,Low
692082337333534720,non-rumor,93,0,1,0,0.064516129032258,14,5.714285714285714,0,1,0.0714285714285714,False,0.08247312098548452,,Low
551117430345711616,false,96,0,0,0,0.0625,14,5.928571428571429,0,0,0.0,False,0.04537980225558438,,Low
407161635439013888,true,90,0,0,0,0.0,16,4.6875,0,4,0.0,False,0.08364013255076681,,Low
561280944045576192,false,102,1,2,0,0.0588235294117647,14,6.357142857142857,0,0,0.2142857142857142,False,0.08494637756702063,,Low
723365789378584578,unverified,83,3,0,0,0.036144578313253,12,6.0,0,2,0.25,False,0.12342933948085846,,Low
532106726539939841,false,56,0,0,0,0.1071428571428571,10,4.7,0,1,0.0,False,0.060207312584962105,,Low
689719109785907200,non-rumor,118,1,0,0,0.0254237288135593,19,5.2631578947368425,2,0,0.0526315789473684,False,0.059727717938805734,,Low
561952533942661120,false,102,1,2,0,0.0588235294117647,14,6.357142857142857,0,0,0.2142857142857142,False,0.08494637756702063,,Low
550038665653542913,false,97,0,0,0,0.0618556701030927,17,4.764705882352941,0,0,0.0,False,0.046068787078954745,,Low
519348106836860929,true,88,0,0,0,0.0681818181818181,15,4.933333333333334,4,3,0.0,False,0.10085561843996761,,Low
387007120689737729,false,125,0,0,0,0.0,22,4.7272727272727275,0,2,0.0,False,0.04413341109934036,,Low
525327108520673281,unverified,100,0,0,0,0.06,15,5.733333333333333,0,0,0.0,False,0.047891665874572824,,Low
450341615979069440,false,93,0,2,0,0.032258064516129,12,6.75,0,5,0.1666666666666666,False,0.1706498347954474,,Low
387281927427727360,false,86,1,0,0,0.0697674418604651,16,4.4375,0,1,0.0625,False,0.054043026406504185,,Low
553503184174710784,unverified,100,1,0,0,0.06,16,5.3125,0,0,0.0625,False,0.06628424853202952,,Low
524312881823637504,true,101,0,0,0,0.0,7,13.571428571428571,0,1,0.0,True,0.43719558577120393,avg_word_length,Medium
510906049549705216,true,96,0,0,0,0.03125,15,5.466666666666667,0,1,0.0,False,0.05285129017406594,,Low
550131732805328896,unverified,106,1,0,0,0.0283018867924528,15,6.133333333333334,0,0,0.0666666666666666,False,0.09503971472311884,,Low
693122199536934912,non-rumor,98,0,0,0,0.0612244897959183,17,4.823529411764706,0,1,0.0,False,0.04329151950039308,,Low
524185876931162112,true,75,0,1,0,0.08,10,6.6,0,0,0.1,False,0.11663193911599701,,Low
532284428542681088,false,74,0,0,0,0.081081081081081,13,4.769230769230769,0,1,0.0,False,0.005594215408163722,,Low
545271117355958272,true,78,0,0,0,0.0769230769230769,14,4.642857142857143,0,0,0.0,False,0.013883734405220446,,Low
516545908813475841,unverified,91,2,0,0,0.0659340659340659,14,5.571428571428571,0,1,0.1428571428571428,False,0.08639362980764291,,Low
407254590363426816,true,94,0,0,0,0.0319148936170212,15,5.333333333333333,1,0,0.0,False,0.05002635504828645,,Low
524941504796962816,true,100,0,0,0,0.06,15,5.733333333333333,0,1,0.0,False,0.04421902362216487,,Low
549927969032916993,unverified,87,0,0,0,0.0689655172413793,15,4.866666666666666,2,0,0.0,False,0.02852956875841699,,Low
692046121250586624,non-rumor,94,0,0,0,0.0638297872340425,17,4.588235294117647,4,2,0.0,False,0.08743138585541829,,Low
689650617464311813,non-rumor,77,0,0,0,0.0779220779220779,12,5.5,2,0,0.0,False,0.028162246237019045,,Low
435998882250899456,false,138,0,0,0,0.0,26,4.346153846153846,0,0,0.0,False,0.11036327218435402,,Low
544523550519218176,unverified,108,0,0,0,0.0277777777777777,16,5.8125,0,0,0.0,False,0.07296917096880065,,Low
714531423273746432,unverified,83,0,1,0,0.072289156626506,11,6.636363636363637,0,0,0.0909090909090909,False,0.11245325609747236,,Low
693595814401327104,non-rumor,48,1,0,0,0.0625,8,5.125,0,1,0.125,False,0.09765614233042035,,Low
514451906211893248,true,109,1,0,0,0.0275229357798165,20,4.5,0,0,0.05,False,0.06382018287746721,,Low
515519742355185664,true,131,1,0,0,0.0,18,6.333333333333333,1,1,0.0555555555555555,False,0.08203635124704635,,Low
767710245779103744,non-rumor,118,0,0,0,0.0254237288135593,18,5.611111111111111,0,2,0.0,False,0.029832882570567116,,Low
519929168864497664,false,97,0,1,0,0.0618556701030927,16,5.125,2,1,0.0625,False,0.0878599745448917,,Low
651809229842608128,unverified,99,1,2,0,0.0606060606060606,18,4.555555555555555,4,0,0.1666666666666666,False,0.14834795667471318,,Low
500377145349521411,unverified,128,1,0,0,0.0,23,4.608695652173913,0,1,0.0434782608695652,False,0.06705026108078982,,Low
675434959939756032,non-rumor,91,0,0,0,0.0659340659340659,18,4.111111111111111,0,2,0.0,False,0.06906859776832423,,Low
489833932813516800,false,89,0,0,0,0.0674157303370786,14,5.428571428571429,0,0,0.0,False,0.020628194757372854,,Low
548672230134382592,false,59,0,0,0,0.1016949152542373,12,4.0,0,0,0.0,False,0.06321702540108377,,Low
665317131597291520,non-rumor,91,0,0,0,0.0329670329670329,14,5.571428571428571,0,1,0.0,False,0.044916141908952205,,Low
693711272014155776,non-rumor,72,0,0,0,0.0833333333333333,12,5.083333333333333,0,0,0.0,False,0.015087273633583788,,Low
500327120770301952,unverified,104,1,0,0,0.0,17,5.176470588235294,0,2,0.0588235294117647,False,0.047401966968238125,,Low
693821069879160832,non-rumor,118,0,1,0,0.0254237288135593,16,6.4375,0,1,0.0625,False,0.10554540541355893,,Low
532281981795848192,false,102,0,0,0,0.0588235294117647,17,5.0588235294117645,0,1,0.0,False,0.04913580074294132,,Low
767528171520524288,non-rumor,98,1,0,0,0.0306122448979591,16,5.1875,4,1,0.0625,False,0.0823773226388699,,Low
496698590153416704,false,82,0,0,0,0.0,11,6.545454545454546,0,1,0.0,False,0.11114482537326503,,Low
690137637810761728,non-rumor,117,0,0,0,0.0256410256410256,17,5.9411764705882355,0,0,0.0,False,0.07266012986693407,,Low
546028163134808064,unverified,95,0,0,0,0.0631578947368421,16,5.0,0,2,0.0,False,0.0451071417164298,,Low
522815405451407360,unverified,120,1,0,0,0.025,22,4.5,0,3,0.0454545454545454,False,0.05177707713050318,,Low
531531382611513344,unverified,99,0,0,0,0.0606060606060606,16,5.25,0,0,0.0,False,0.04196083840789348,,Low
376874273601630208,false,140,0,0,0,0.0,24,4.875,0,3,0.0,False,0.08016622238175132,,Low
500319675797209088,unverified,100,2,0,0,0.0,17,4.9411764705882355,0,2,0.1176470588235294,False,0.11234721763288295,,Low
517487705978966016,true,82,4,0,0,0.0365853658536585,12,5.916666666666667,0,4,0.3333333333333333,True,0.21456299135332038,"hashtags, punctuation_count, pvi",Low
521770744855134208,unverified,115,5,1,0,0.0260869565217391,16,6.25,1,1,0.375,True,0.24715950291941047,"hashtags, mentions, avg_word_length, pvi",Low
553575232867672064,unverified,121,0,0,0,0.024793388429752,20,5.1,0,0,0.0,False,0.05542440089941439,,Low
501881262240694272,true,105,2,0,0,0.0285714285714285,16,5.625,0,2,0.125,False,0.09376024039836638,,Low
525039784503541760,true,116,2,0,0,0.0258620689655172,20,4.85,0,3,0.1,False,0.10331315777052066,,Low
759653274605740032,non-rumor,85,0,0,0,0.0705882352941176,15,4.733333333333333,0,0,0.0,False,0.01831911856533573,,Low
553169307824177152,false,90,1,0,0,0.0666666666666666,15,5.066666666666666,0,1,0.0666666666666666,False,0.04712756051793415,,Low
572002458647412736,false,114,0,0,0,0.0263157894736842,17,5.764705882352941,2,1,0.0,False,0.042211042230584465,,Low
530017051025604609,false,102,2,1,0,0.0294117647058823,14,6.357142857142857,0,2,0.2142857142857142,False,0.026467757525317024,,Low
693102023764492288,non-rumor,117,0,0,0,0.0256410256410256,19,5.2105263157894735,0,2,0.0,False,0.01731996533208096,,Low
692707593991643136,non-rumor,88,0,0,0,0.0,13,5.846153846153846,0,2,0.0,False,0.08923733406116112,,Low
693934062445187072,non-rumor,116,0,0,0,0.0258620689655172,19,5.157894736842105,0,2,0.0,False,0.016103798647812095,,Low
571052823665704960,false,117,1,1,0,0.0256410256410256,17,5.9411764705882355,0,4,0.1176470588235294,False,0.10449208774295933,,Low
543436472842334209,unverified,103,3,0,0,0.029126213592233,17,5.117647058823529,0,4,0.1764705882352941,False,0.15738903295289652,,Low
689529955294777344,non-rumor,103,0,0,0,0.029126213592233,14,6.428571428571429,0,0,0.0,False,0.08998099093574223,,Low
691299810553384960,non-rumor,110,1,0,0,0.0272727272727272,17,5.529411764705882,3,1,0.0588235294117647,False,0.05867858654496792,,Low
528237933661544448,true,78,0,0,0,0.0769230769230769,14,4.642857142857143,2,1,0.0,False,0.019647103520076037,,Low
674713782778654721,non-rumor,80,1,0,0,0.075,13,5.230769230769231,0,2,0.0769230769230769,False,0.055826832435000265,,Low
500377906305327104,unverified,101,2,0,0,0.0594059405940594,15,5.8,0,0,0.1333333333333333,False,0.09217028120172832,,Low
650952376954650629,unverified,67,0,0,0,0.0895522388059701,13,4.230769230769231,1,0,0.0,False,0.035788887609065595,,Low
407213757048160256,true,79,0,0,0,0.0379746835443038,14,4.714285714285714,0,10,0.0,True,0.28411103470733046,punctuation_count,Low
428366153149194240,false,103,1,0,0,0.0,19,4.473684210526316,0,1,0.0526315789473684,False,0.05270323388725052,,Low
570405783306944514,false,66,0,0,0,0.0454545454545454,12,4.583333333333333,0,3,0.0,False,0.06808888941017667,,Low
522453569702989824,unverified,87,1,0,0,0.0689655172413793,13,5.769230769230769,0,0,0.0769230769230769,False,0.05832889790927087,,Low
580325090367315968,unverified,118,1,0,0,0.0254237288135593,20,4.95,14,3,0.05,True,0.3392175405410889,"length, word_count, digit_count, punctuation_count",Medium
689799953330368513,non-rumor,95,0,0,0,0.0631578947368421,15,5.4,0,0,0.0,False,0.032155333912117626,,Low
524930671220105216,true,99,0,0,0,0.0606060606060606,17,4.882352941176471,0,2,0.0,False,0.05219811845074351,,Low
407197672702214144,true,94,0,0,0,0.0319148936170212,16,4.9375,0,5,0.0,False,0.1020681143643419,,Low
693490132440129536,non-rumor,84,0,0,0,0.0714285714285714,13,5.538461538461538,0,1,0.0,False,0.011810047354645543,,Low
366025766183514112,false,118,0,0,0,0.0254237288135593,19,5.2631578947368425,3,0,0.0,False,0.0638167022267055,,Low
767300637012951040,non-rumor,95,0,0,0,0.031578947368421,17,4.647058823529412,10,1,0.0,True,0.22862132352206357,digit_count,Low
686527768327274497,non-rumor,135,0,0,0,0.0,24,4.666666666666667,0,4,0.0,False,0.09363167187912574,,Low
764158239089029120,non-rumor,87,1,0,0,0.0689655172413793,15,4.866666666666666,0,2,0.0666666666666666,False,0.05782201894079037,,Low
514098803347951616,true,136,0,0,0,0.0,24,4.708333333333333,1,2,0.0,False,0.06352435305775371,,Low
522684367647559681,unverified,55,0,0,0,0.109090909090909,9,5.222222222222222,0,0,0.0,False,0.07113263090591194,,Low
765631087867367426,non-rumor,120,0,1,0,0.025,21,4.761904761904762,3,1,0.0476190476190476,False,0.07980444379019536,,Low
489974591985840128,false,87,1,0,0,0.0689655172413793,16,4.5,2,0,0.0625,False,0.06287824634154889,,Low
536105045545472000,true,101,2,3,0,0.0297029702970297,18,4.666666666666667,5,1,0.2777777777777778,True,0.22503006459785765,"hashtags, mentions, digit_count, pvi",Low
509152237503778816,false,75,0,0,0,0.08,14,4.428571428571429,0,0,0.0,False,0.021786358718322085,,Low
407182466613792768,true,88,0,0,0,0.0681818181818181,17,4.235294117647059,0,0,0.0,False,0.047102600489016815,,Low
687632433483759616,non-rumor,48,1,0,0,0.125,7,6.0,0,0,0.1428571428571428,False,0.14890225859630854,,Low
407181813174788096,true,112,2,0,0,0.0267857142857142,16,6.0625,0,0,0.125,False,0.09987218974215237,,Low
536962520477470720,true,75,0,0,0,0.08,14,4.428571428571429,4,1,0.0,False,0.07308725554454276,,Low
554655549896159233,false,104,0,0,0,0.0288461538461538,13,7.076923076923077,0,2,0.0,False,0.1173645747753911,,Low
436157173161144321,false,92,0,0,0,0.0326086956521739,16,4.8125,0,0,0.0,False,0.05213143481796053,,Low
550175324634619904,unverified,100,0,1,0,0.03,16,5.3125,2,0,0.0625,False,0.09600080578339089,,Low
551120768164462592,true,77,0,0,0,0.0779220779220779,14,4.571428571428571,2,2,0.0,False,0.03857752909246546,,Low
524965786059026432,true,90,0,0,0,0.0333333333333333,15,5.066666666666666,0,1,0.0,False,0.04017595825248482,,Low
510908595144519680,true,98,0,0,0,0.0612244897959183,15,5.6,0,0,0.0,False,0.04120721939634019,,Low
568580363339091968,false,51,0,0,0,0.0,8,5.5,0,1,0.0,False,0.10987225784248565,,Low
763738618573623297,unverified,116,0,0,0,0.0258620689655172,18,5.5,0,3,0.0,False,0.03754168447285295,,Low
531498841158082562,unverified,67,0,0,0,0.0895522388059701,10,5.8,0,2,0.0,False,0.05658164258310159,,Low
757367391202471937,unverified,72,0,0,0,0.0833333333333333,14,4.214285714285714,4,1,0.0,False,0.07881359657265752,,Low
692357775859564544,non-rumor,60,0,0,0,0.1,10,5.1,0,0,0.0,False,0.05021848676688878,,Low
524928119955013632,true,133,1,0,0,0.0,20,5.7,0,3,0.05,False,0.07010236790032162,,Low
500413818368184321,unverified,109,1,0,0,0.0275229357798165,17,5.470588235294118,0,2,0.0588235294117647,False,0.04060475344046585,,Low
554722567224049664,true,78,0,0,0,0.0769230769230769,9,7.777777777777778,0,1,0.0,False,0.1327648694093198,,Low
756282236375277568,unverified,72,0,0,0,0.0833333333333333,14,4.214285714285714,4,1,0.0,False,0.07881359657265752,,Low
670380354822348801,non-rumor,98,0,0,0,0.0612244897959183,20,3.95,4,1,0.0,False,0.09583865082205162,,Low
692134022839955456,non-rumor,75,0,0,0,0.08,18,3.2222222222222223,0,0,0.0,False,0.0921084491730574,,Low
517051126466625536,true,101,1,0,0,0.0594059405940594,17,5.0,0,2,0.0588235294117647,False,0.05853070808289856,,Low
553538058440941568,unverified,95,0,0,0,0.031578947368421,13,6.384615384615385,0,1,0.0,False,0.07537665818903433,,Low
527308173112139776,true,100,0,0,0,0.03,21,3.8095238095238098,0,3,0.0,False,0.06228261351517856,,Low
524958128392376320,true,117,0,0,0,0.0256410256410256,18,5.555555555555555,1,2,0.0,False,0.017900781330441224,,Low
407217471473451008,true,110,1,0,0,0.0272727272727272,18,5.166666666666667,0,5,0.0555555555555555,False,0.09675822040944573,,Low
550003619303788545,unverified,79,0,0,0,0.0759493670886076,14,4.714285714285714,0,0,0.0,False,0.012021021714177328,,Low
407176055657484289,true,83,0,0,0,0.036144578313253,16,4.25,0,2,0.0,False,0.06113279258790867,,Low
521727831307722753,false,56,0,0,0,0.0535714285714285,11,4.181818181818182,2,1,0.0,False,0.0516644166419185,,Low
516727880571572225,unverified,90,0,0,0,0.0666666666666666,15,5.066666666666666,0,1,0.0,False,0.015515021921111911,,Low
522321383716818944,true,117,0,0,0,0.0256410256410256,20,4.9,1,0,0.0,False,0.046981356868929645,,Low
516423807394131968,unverified,121,2,0,0,0.024793388429752,17,6.176470588235294,0,1,0.1176470588235294,False,0.10419992840056973,,Low
693605375803813889,non-rumor,92,1,0,0,0.0326086956521739,17,4.411764705882353,0,2,0.0588235294117647,False,0.05370980292742614,,Low
551106923601219585,true,91,0,0,0,0.0659340659340659,15,5.133333333333334,2,2,0.0,False,0.043305817818471655,,Low
489854703321509888,false,94,1,0,0,0.0638297872340425,17,4.588235294117647,6,1,0.0588235294117647,False,0.13951783638908746,,Low
716461257025581056,unverified,91,0,1,0,0.0329670329670329,16,4.75,0,3,0.0625,False,0.08924673025429178,,Low
553099685888790528,false,81,2,0,0,0.074074074074074,10,7.2,0,0,0.2,False,0.11571284400370697,,Low
407279190913069056,true,65,0,0,0,0.0923076923076923,11,5.0,0,0,0.0,False,0.03233948352573952,,Low
693524179597955072,non-rumor,118,0,0,0,0.0254237288135593,25,3.76,7,3,0.0,False,0.1678219966735392,,Low
427846006600777729,true,52,0,0,0,0.1153846153846153,8,5.625,0,0,0.0,False,0.09134379655811632,,Low
524977992683237376,true,118,2,0,0,0.0254237288135593,19,5.2631578947368425,1,1,0.1052631578947368,False,0.10032663381154015,,Low
523535962962280448,false,138,1,0,0,0.0,19,6.315789473684211,5,9,0.0526315789473684,True,0.27174198437307334,"length, avg_word_length, digit_count, punctuation_count",Low
351767344097398785,false,108,0,0,0,0.0277777777777777,19,4.7368421052631575,0,1,0.0,False,0.026991235487046347,,Low
326137285450018817,false,60,0,0,0,0.05,13,3.692307692307693,0,1,0.0,False,0.057674572743718185,,Low
745236050407194624,unverified,74,0,0,0,0.081081081081081,13,4.769230769230769,0,0,0.0,False,0.012507865524595693,,Low
692581635594694658,non-rumor,96,0,0,0,0.0625,16,5.0625,0,1,0.0,False,0.03166976429284845,,Low
455525437351800832,false,102,0,0,0,0.0,20,4.15,0,3,0.0,False,0.05531816333730362,,Low
514512849876836352,false,52,0,0,0,0.1153846153846153,11,3.8181818181818183,1,0,0.0,False,0.08997648631682956,,Low
687631811560763392,non-rumor,66,1,0,0,0.0909090909090909,11,5.090909090909091,0,0,0.0909090909090909,False,0.06429007786007178,,Low
767068504277344260,non-rumor,99,0,0,0,0.0606060606060606,18,4.555555555555555,0,1,0.0,False,0.056460335820220586,,Low
519965814175567872,false,86,0,0,0,0.0697674418604651,17,4.117647058823529,1,0,0.0,False,0.04817844712798985,,Low
688096910217879554,non-rumor,118,1,1,0,0.0254237288135593,19,5.2631578947368425,0,2,0.1052631578947368,False,0.08361032677095222,,Low
767355611277168642,non-rumor,74,0,1,0,0.0405405405405405,14,4.357142857142857,0,2,0.0714285714285714,False,0.09230576962839195,,Low
532259028152246272,false,90,0,0,0,0.0666666666666666,12,6.583333333333333,0,1,0.0,False,0.0650613578996883,,Low
514109888138842113,true,99,0,0,0,0.0606060606060606,17,4.882352941176471,0,1,0.0,False,0.04447664683468169,,Low
729647367457230850,unverified,88,0,0,0,0.0681818181818181,17,4.235294117647059,3,5,0.0,False,0.13077682435890092,,Low
726442550266044416,unverified,115,0,0,0,0.0260869565217391,20,4.8,0,4,0.0,False,0.057665647091502445,,Low
516345893139001346,unverified,104,0,0,0,0.0288461538461538,21,4.0,0,2,0.0,False,0.04365589330564543,,Low
553501357156876290,unverified,109,1,0,0,0.0275229357798165,17,5.470588235294118,0,1,0.0588235294117647,False,0.04814715961482046,,Low
690670464440504320,non-rumor,71,0,1,0,0.0422535211267605,14,4.142857142857143,0,2,0.0714285714285714,False,0.0957970130565487,,Low
692816955837804544,non-rumor,117,3,1,0,0.0256410256410256,19,5.2105263157894735,0,4,0.2105263157894736,False,0.14437095622947108,,Low
538010064591028224,unverified,88,1,0,0,0.0681818181818181,14,5.357142857142857,2,0,0.0714285714285714,False,0.056643551499734913,,Low
535282587325833216,unverified,136,0,0,0,0.0,22,5.2272727272727275,0,5,0.0,False,0.11128087549845136,,Low
514098833253748736,true,136,0,0,0,0.0,22,5.2272727272727275,1,1,0.0,False,0.057192694798449135,,Low
552498516225179650,true,99,0,0,0,0.0606060606060606,18,4.555555555555555,0,0,0.0,False,0.05964837179196718,,Low
727966590084485120,unverified,73,0,1,0,0.0821917808219178,10,6.4,0,1,0.1,False,0.10896318134522959,,Low
489798752438583297,false,79,0,0,0,0.0759493670886076,13,5.153846153846154,2,0,0.0,False,0.020157049912200586,,Low
514039286845698048,true,99,0,0,0,0.0606060606060606,17,4.882352941176471,0,1,0.0,False,0.04447664683468169,,Low
509464217549021184,true,65,0,0,0,0.0461538461538461,10,5.6,0,1,0.0,False,0.038196716576285275,,Low
489794696013967360,false,89,0,0,0,0.0674157303370786,13,5.923076923076923,0,0,0.0,False,0.03614773593326368,,Low
547509900130021377,false,60,0,0,0,0.05,11,4.545454545454546,0,1,0.0,False,0.03128551612876844,,Low
715671763808493569,unverified,136,0,0,0,0.0,20,5.85,2,2,0.0,False,0.060004416283159015,,Low
693899062098137088,non-rumor,116,0,0,0,0.0258620689655172,19,5.157894736842105,2,1,0.0,False,0.022176619540614798,,Low
553518472798683136,unverified,104,0,0,0,0.0288461538461538,18,4.833333333333333,0,0,0.0,False,0.05555536523898349,,Low
689922870689009664,non-rumor,89,0,0,0,0.0674157303370786,16,4.625,0,2,0.0,False,0.041731385589922704,,Low
691632933170450435,non-rumor,102,0,0,0,0.0294117647058823,14,6.357142857142857,0,0,0.0,False,0.08613729395267904,,Low
532197572698320896,true,65,0,0,0,0.0461538461538461,13,4.076923076923077,2,0,0.0,False,0.05055749356299431,,Low
504478567062056962,false,78,0,0,0,0.0384615384615384,13,5.076923076923077,4,2,0.0,False,0.08505516726769535,,Low
516856061182345216,false,140,0,1,0,0.0,23,5.130434782608695,0,5,0.0434782608695652,False,0.13856289448707212,,Low
656361703664451585,unverified,120,0,0,0,0.025,25,3.84,9,3,0.0,True,0.21636041696638203,"length, word_count, digit_count, punctuation_count",Low
