id,label,source,length,hashtags,mentions,urls,upper_ratio,word_count,avg_word_length,digit_count,punctuation_count,pvi,exclamation_density,question_density,has_url,has_mention,caps_word_count,caps_ratio,unique_word_ratio,sensational_count,credibility_count,special_char_ratio,repeated_punct,url_count,hashtag_word_ratio,mention_word_ratio,text_complexity,digit_ratio
553503184174710784,unverified,twitter15,100,1,0,0,0.06,16,5.3125,0,0,0.0625,0.0,0.0,0,0,2,0.125,0.9375,0,0,0.04,0,0,0.0625,0.0,3.1168644099479206,0.0
524312881823637504,true,twitter15,101,0,0,0,0.0,7,13.571428571428571,0,1,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.45544554455445546,0,0,0.0,0.0,15.755789347385413,0.0
510906049549705216,true,twitter15,96,0,0,0,0.03125,15,5.466666666666667,0,1,0.0,0.0,0.0,0,0,1,0.06666666666666667,1.0,1,0,0.03125,0,0,0.0,0.0,2.4997777679003566,0.0
550131732805328896,unverified,twitter15,106,1,0,0,0.02830188679245283,15,6.133333333333334,0,0,0.06666666666666667,0.0,0.0,0,0,1,0.06666666666666667,1.0,0,0,0.02830188679245283,0,0,0.06666666666666667,0.0,3.630733014450694,0.0
693122199536934912,non-rumor,twitter15,98,0,0,0,0.061224489795918366,17,4.823529411764706,0,1,0.0,0.0,0.0,0,0,2,0.11764705882352941,0.9411764705882353,0,0,0.02040816326530612,0,0,0.0,0.0,1.7568452380080093,0.0
524185876931162112,true,twitter15,75,0,1,0,0.08,10,6.6,0,0,0.1,0.0,0.0,0,1,2,0.2,0.9,0,0,0.04,0,0,0.0,0.1,3.8781438859330635,0.0
532284428542681088,false,twitter15,74,0,0,0,0.08108108108108109,13,4.769230769230769,0,1,0.0,0.0,0.0,0,0,2,0.15384615384615385,0.9230769230769231,0,0,0.013513513513513514,0,0,0.0,0.0,2.635667953694125,0.0
545271117355958272,true,twitter15,78,0,0,0,0.07692307692307693,14,4.642857142857143,0,0,0.0,0.0,0.0,0,0,2,0.14285714285714285,0.9285714285714286,1,0,0.02564102564102564,0,0,0.0,0.0,2.3484688889676564,0.0
516545908813475841,unverified,twitter15,91,2,0,0,0.06593406593406594,14,5.571428571428571,0,1,0.14285714285714285,0.0,0.0,0,0,2,0.14285714285714285,0.9285714285714286,0,0,0.07692307692307693,0,0,0.14285714285714285,0.0,2.6649654437396615,0.0
407254590363426816,true,twitter15,94,0,0,0,0.031914893617021274,15,5.333333333333333,1,0,0.0,0.0,0.0,0,0,1,0.06666666666666667,1.0,0,0,0.07446808510638298,0,0,0.0,0.0,2.5991451586157237,0.010638297872340425
524941504796962816,true,twitter15,100,0,0,0,0.06,15,5.733333333333333,0,1,0.0,0.0,0.0,0,0,2,0.13333333333333333,0.9333333333333333,2,0,0.02,0,0,0.0,0.0,2.5420901286583493,0.0
549927969032916993,unverified,twitter15,87,0,0,0,0.06896551724137931,15,4.866666666666666,2,0,0.0,0.0,0.0,0,0,2,0.13333333333333333,0.8666666666666667,0,0,0.04597701149425287,0,0,0.0,0.0,2.895206766747795,0.022988505747126436
692046121250586624,non-rumor,twitter15,94,0,0,0,0.06382978723404255,17,4.588235294117647,4,2,0.0,0.0,0.0,0,0,2,0.11764705882352941,0.9411764705882353,0,0,0.02127659574468085,0,0,0.0,0.0,2.170899069087757,0.0425531914893617
689650617464311813,non-rumor,twitter15,77,0,0,0,0.07792207792207792,12,5.5,2,0,0.0,0.0,0.0,0,0,2,0.16666666666666666,0.9166666666666666,0,0,0.025974025974025976,0,0,0.0,0.0,3.1490739379485304,0.025974025974025976
435998882250899456,false,twitter15,138,0,0,0,0.0,26,4.346153846153846,0,0,0.0,0.0,0.0,0,0,0,0.0,0.9615384615384616,0,0,0.014492753623188406,0,0,0.0,0.0,2.28611709257132,0.0
544523550519218176,unverified,twitter15,108,0,0,0,0.027777777777777776,16,5.8125,0,0,0.0,0.0,0.0,0,0,1,0.0625,1.0,0,0,0.018518518518518517,0,0,0.0,0.0,2.603333199957316,0.0
714531423273746432,unverified,twitter15,83,0,1,0,0.07228915662650602,11,6.636363636363637,0,0,0.09090909090909091,0.0,0.0,0,1,2,0.18181818181818182,0.9090909090909091,0,0,0.04819277108433735,0,0,0.0,0.09090909090909091,7.462301951356776,0.0
693595814401327104,non-rumor,twitter15,48,1,0,0,0.0625,8,5.125,0,1,0.125,0.0,0.0,0,0,1,0.125,1.0,0,0,0.0625,0,0,0.125,0.0,3.1399641717701177,0.0
514451906211893248,true,twitter15,109,1,0,0,0.027522935779816515,20,4.5,0,0,0.05,0.0,0.0,0,0,1,0.05,0.95,0,0,0.01834862385321101,0,0,0.05,0.0,1.9364916731037085,0.0
515519742355185664,true,twitter15,131,1,0,0,0.0,18,6.333333333333333,1,1,0.05555555555555555,0.0,0.0,0,0,0,0.0,0.9444444444444444,1,0,0.022900763358778626,0,0,0.05555555555555555,0.0,2.4267032964268394,0.007633587786259542
767710245779103744,non-rumor,twitter15,118,0,0,0,0.025423728813559324,18,5.611111111111111,0,2,0.0,0.0,0.0,0,0,1,0.05555555555555555,0.9444444444444444,1,0,0.01694915254237288,0,0,0.0,0.0,3.48231865426996,0.0
519929168864497664,false,twitter15,97,0,1,0,0.061855670103092786,16,5.125,2,1,0.0625,0.0,0.0,0,1,2,0.125,0.875,0,0,0.07216494845360824,0,0,0.0,0.0625,3.2185982973959333,0.020618556701030927
651809229842608128,unverified,twitter15,99,1,2,0,0.06060606060606061,18,4.555555555555555,4,0,0.16666666666666666,0.0,0.0,0,1,2,0.1111111111111111,0.9444444444444444,0,0,0.030303030303030304,0,0,0.05555555555555555,0.1111111111111111,2.871743996293352,0.04040404040404041
500377145349521411,unverified,twitter15,128,1,0,0,0.0,23,4.608695652173913,0,1,0.043478260869565216,0.0,0.0,0,0,0,0.0,0.9565217391304348,1,0,0.0234375,0,0,0.043478260869565216,0.0,2.4448549425233996,0.0
675434959939756032,non-rumor,twitter15,91,0,0,0,0.06593406593406594,18,4.111111111111111,0,2,0.0,0.0,0.02197802197802198,0,0,2,0.1111111111111111,0.8333333333333334,0,0,0.04395604395604396,0,0,0.0,0.0,2.208289657150199,0.0
489833932813516800,false,twitter15,89,0,0,0,0.06741573033707865,14,5.428571428571429,0,0,0.0,0.0,0.0,0,0,2,0.14285714285714285,0.9285714285714286,0,0,0.02247191011235955,0,0,0.0,0.0,3.0405423791132518,0.0
548672230134382592,false,twitter15,59,0,0,0,0.1016949152542373,12,4.0,0,0,0.0,0.0,0.0,0,0,2,0.16666666666666666,0.9166666666666666,1,0,0.0,0,0,0.0,0.0,1.6832508230603465,0.0
665317131597291520,non-rumor,twitter15,91,0,0,0,0.03296703296703297,14,5.571428571428571,0,1,0.0,0.0,0.0,0,0,1,0.07142857142857142,1.0,0,0,0.03296703296703297,0,0,0.0,0.0,2.5555062599997598,0.0
693711272014155776,non-rumor,twitter15,72,0,0,0,0.08333333333333333,12,5.083333333333333,0,0,0.0,0.0,0.0,0,0,2,0.16666666666666666,0.9166666666666666,0,0,0.013888888888888888,0,0,0.0,0.0,2.8418988174966553,0.0
500327120770301952,unverified,twitter15,104,1,0,0,0.0,17,5.176470588235294,0,2,0.058823529411764705,0.0,0.009615384615384616,0,0,0,0.0,1.0,1,0,0.038461538461538464,0,0,0.058823529411764705,0.0,2.791484827695217,0.0
693821069879160832,non-rumor,twitter15,118,0,1,0,0.025423728813559324,16,6.4375,0,1,0.0625,0.0,0.0,0,1,1,0.0625,1.0,0,0,0.03389830508474576,0,0,0.0,0.0625,2.8497532787944992,0.0
532281981795848192,false,twitter15,102,0,0,0,0.058823529411764705,17,5.0588235294117645,0,1,0.0,0.0,0.0,0,0,2,0.11764705882352941,0.9411764705882353,0,0,0.029411764705882353,0,0,0.0,0.0,1.924167909858368,0.0
767528171520524288,non-rumor,twitter15,98,1,0,0,0.030612244897959183,16,5.1875,4,1,0.0625,0.0,0.0,0,0,1,0.0625,1.0,0,0,0.02040816326530612,0,0,0.0625,0.0,2.214123697989794,0.04081632653061224
496698590153416704,false,twitter15,82,0,0,0,0.0,11,6.545454545454546,0,1,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.012195121951219513,0,0,0.0,0.0,2.0610516452281153,0.0
690137637810761728,non-rumor,twitter15,117,0,0,0,0.02564102564102564,17,5.9411764705882355,0,0,0.0,0.0,0.0,0,0,1,0.058823529411764705,1.0,1,0,0.02564102564102564,0,0,0.0,0.0,3.7016782876593584,0.0
546028163134808064,unverified,twitter15,95,0,0,0,0.06315789473684211,16,5.0,0,2,0.0,0.0,0.010526315789473684,0,0,2,0.125,0.9375,0,0,0.021052631578947368,0,0,0.0,0.0,2.850438562747845,0.0
522815405451407360,unverified,twitter15,120,1,0,0,0.025,22,4.5,0,3,0.045454545454545456,0.0,0.008333333333333333,0,0,1,0.045454545454545456,0.9545454545454546,0,0,0.041666666666666664,0,0,0.045454545454545456,0.0,2.808267016571543,0.0
531531382611513344,unverified,twitter15,99,0,0,0,0.06060606060606061,16,5.25,0,0,0.0,0.0,0.0,0,0,2,0.125,0.9375,1,0,0.030303030303030304,0,0,0.0,0.0,2.704163456597992,0.0
376874273601630208,false,twitter15,140,0,0,0,0.0,24,4.875,0,3,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.02142857142857143,0,0,0.0,0.0,2.454799720275906,0.0
500319675797209088,unverified,twitter15,100,2,0,0,0.0,17,4.9411764705882355,0,2,0.11764705882352941,0.0,0.0,0,0,0,0.0,0.9411764705882353,0,0,0.04,0,0,0.11764705882352941,0.0,2.7540470378163824,0.0
517487705978966016,true,twitter15,82,4,0,0,0.036585365853658534,12,5.916666666666667,0,4,0.3333333333333333,0.0,0.0,0,0,1,0.08333333333333333,1.0,1,0,0.0975609756097561,0,0,0.3333333333333333,0.0,3.0402393911591163,0.0
521770744855134208,unverified,twitter15,115,5,1,0,0.02608695652173913,16,6.25,1,1,0.375,0.0,0.0,0,1,1,0.0625,1.0,0,0,0.06086956521739131,0,0,0.3125,0.0625,3.6314597615834874,0.008695652173913044
553575232867672064,unverified,twitter15,121,0,0,0,0.024793388429752067,20,5.1,0,0,0.0,0.0,0.0,0,0,1,0.05,1.0,0,0,0.024793388429752067,0,0,0.0,0.0,2.4474476501040834,0.0
501881262240694272,true,twitter15,105,2,0,0,0.02857142857142857,16,5.625,0,2,0.125,0.0,0.0,0,0,1,0.0625,1.0,0,0,0.05714285714285714,0,0,0.125,0.0,2.315032397181517,0.0
525039784503541760,true,twitter15,116,2,0,0,0.02586206896551724,20,4.85,0,3,0.1,0.0,0.0,0,0,1,0.05,0.95,1,0,0.04310344827586207,0,0,0.1,0.0,2.1277922830953213,0.0
759653274605740032,non-rumor,twitter15,85,0,0,0,0.07058823529411765,15,4.733333333333333,0,0,0.0,0.0,0.0,0,0,2,0.13333333333333333,0.9333333333333333,1,0,0.011764705882352941,0,0,0.0,0.0,2.1746008573733455,0.0
